688022.SH,688022,瀚川智能,10000015498,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,,559681479.08,816441675.85,,,,,,,,,,,0,,,,,,,1562811513.27,9256576.82,,37130836.77,345280450.88,,,0,,0,,6291403.5,,53003790.53,14068157.35,,,,,,,,0,,,,,22040101.02,574989513.72,,,,,,,4972013.69,,,,,29954555.05,,,,,951592599.47,,20931481.4,,0,,,,,,19363367.74,36000000.0,,31199736.78,,,-10101512.44,1050880869.32,,0,,20714222.32,0,,883763307.23,904706612.6,324081828.15,88264936.75,,842909.42,,107025013.54,77744251.61,,,,10214808.36,132689000.72,,,,0,,,,,,,,,250860278.74,,,,,,,,124937969,,,772412937.61,,,20572150.36,,40474006.87,104657272.9,4246659149.7,3339245361.42,2240889661.36,1928478446.09,4246659149.7,2318180703.61,907413788.28,77291042.25,15745068.45,15009049.96,1938579958.53,,,,,,209513559.97,,41770424.87,,56.0396893484,107.9095119943,,,,,,,,,,,,,,,,,,147.6559402367,5.6450816848,,70.7690211748,86.3082826932,,,,,,,,-2.9571641432,132.1885783738,80.8110145188,,,,,,,,,,,,,553.9759405194,,4.0735886276,,,,,,0.0,,,,,-6.383064344,,,,,55.93223073,,-9.070548978,,,,,,,,32.3259643228,,,-2.7483695371,,,-52.9919995029,246.933402791,,,,-62.689378596,,,75.8359021001,117.1253691848,125.1695094182,268.0176223216,,-3.8478455302,,36.5994519077,374.7278204778,,,,868.8212910302,61.6746463823,,,,,,,,,,,,,180.9129210392,,,,,,,,15.377234466,,,45.7324172912,,,31.2622665827,,35.2605779369,281.4601189962,82.4924957535,116.3159443593,65.0288788913,107.0262033722,82.4924957535,66.1161421593,15.8385928621,105.3388085208,-36.8128983624,-28.8110529015,106.6459005791,,,,,,9.6991123781,,28.6815352931,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-29 00:00:00,2023-04-29 00:00:00,CNY,,562250777.22,754326259.02,,,,,,,,,,,0,,,,,,,627792722.13,13434559.76,,33601940.87,172661175.43,,,0,,0,,5927424.0,,39322615.55,14068157.35,,,,,,,,0,,,,,13742400.0,573739660.25,,,,,,,4972013.69,,,,,30952383.51,,,,,890600580.34,,20931481.4,,0,,,,,,14363367.74,36000000.0,,34405824.53,,,-7247955.07,136875198.61,178650.0,0,,69537722.41,0,,756145718.62,835415119.05,193894941.4,81088860.03,,807529.01,,83136261.35,63995771.91,,,,9675123.95,132769000.72,,,,0,,,,,,,,,101073430.51,,,,,,,,108536490,,,695547797.96,,,47232984.66,,40474006.87,94793438.6,3005765202.31,2110360227.74,1906111665.72,1022726473.84,3005765202.31,1983038728.47,895404974.57,76927062.75,4594436.7,15569891.36,1029974428.91,,166755.65,,1602619.43,,252363680.9,,41770424.87,,107.7361866957,89.3922724681,,,,,,,,,,,,,,,,,,-0.0990083756,-96.3762238011,,34.7186430228,53.0723780308,,,,,,,,-11.1111111111,121.3539249155,170.6636588295,,,,,,,,,,,,,106.4873603378,,247.2098547222,,,,,,0.0,,,,,-3.7156649978,,,,,82.5987376753,,-19.2872704623,,,,,,,,-1.8431859251,-19.7548286935,,0.0520407615,,,-28.1241590971,65.2881606293,,,,545.1308635804,,,87.7066237496,93.962948545,46.6926936617,150.1133879646,,6.2041904025,,-7.1326707203,120.6228437782,,,,506.3823009734,145.6317037335,,,,,,,,,,,,,135.0215545666,,,,,,,,0.2308598025,,,44.1672712708,,,22.9463172711,,44.4879000022,206.3754526901,41.6689460502,51.7888274996,71.6392338983,10.1922389085,41.6689460502,66.1458237269,22.4307931404,-7.338431425,39.2064882698,-29.0897207991,10.3008724072,-99.9178499072,,,,,31.9117611635,,16.58816553,标准无保留意见,,0
688022.SH,688022,瀚川智能,10000015498,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,,472073625.89,657055766.4,,,,,,,,,,,0,,,,,,,642822670.74,23943253.9,,12830774.48,264630665.67,,,0,,0,,6112656.0,,36199696.76,14216569.6,,,,,,,,0,,,,,5599417.21,574772229.82,,,,,,,4972013.69,,,,,32401095.2,,195266.68,,,810688866.22,,25353734.18,,0,,,,,,14633082.66,,,27060645.06,,,-7818549.26,192421703.37,,0,,62973328.99,0,,614962612.53,706867989.35,142888986.64,49812222.95,,958902.86,,83299545.51,49700101.77,,,,1341083.74,117004619.57,,,,0,,,,,621625.83,,,,126381801.98,,,,,,,,108536490,,,678364292.25,,,30665769.35,,41499669.86,67582119.11,2834646097.2,1962739216.71,1772776333.5,1015565178.09,2834646097.2,1819080919.11,871906880.49,46304585.61,3897443.83,24649118.59,1023383727.35,,,,,23000000.0,252565993.89,,39579160.09,,188.323954206,48.207879882,,,,,,,,,,,,,,,,,,1.8236100485,-91.0691745575,,25.1250018154,77.1827624926,,,,,,,,-16.430035036,295.518950832,706.4773145223,,,,,,,,,,,,,191.6363130208,,265.2919822461,,,,,,-9.8244184697,,,,,6.9502679946,,,,,67.7333688588,,-13.9607395087,,,,,,,,-1.8791360275,,,-23.0844302931,,,-168.3359769446,-46.3220554238,,,,336.8023363418,,,67.4935422323,59.2559257367,-29.7586464512,9429.1025527864,,259.6907294904,,16.1309606771,447.057422893,,,,-14.3805001986,252.4562190312,,,,,,,,,13.7950208473,,,,41.4761891126,,,,,,,,0.2308598025,,,26.2505175572,,,123.1396443392,,62.5694152883,73.2485626088,35.9741575458,31.8970927939,56.7821422924,11.0055688241,35.9741575458,55.5013175644,46.1432863991,18.4529593031,503.5731191868,-15.3730076322,11.5050463562,,,,,0.0,43.285233604,,-4.2773494013,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-27 00:00:00,2022-08-27 00:00:00,CNY,,411867991.5,487351821.33,,,,,,,,,,,0,,,,,,,641326005.18,11179622.51,,19224934.48,237818616.89,,,0,,0,,6297888.0,,22731993.71,14052921.06,,,,,,,,0,,,,,8247054.34,578696971.86,,,,,,,4972013.69,,,,,31701920.49,,,,,727636325.56,,26589068.55,,0,,,,,,14633082.66,,,33903808.66,,,-7384497.38,170373556.85,,0,,61271947.94,0,,534218791.66,537311702.21,122350800.16,49959880.88,,942364.39,,83879736.45,41082316.47,,,,1452044.56,109004619.57,,,,0,,,,,621625.83,,,,104394533.23,,,,,,,,108536490,,,548492481.67,,,21334385.73,,33264698.41,36532156.6,2524842302.37,1672997822.24,1487576658.41,989704140.52,2524842302.37,1535138161.85,851844480.13,47561503.44,6825961.45,21929979.12,997088637.9,,,,,23000000.0,236019079.92,,43568402.42,,165.0391284295,56.6620311752,,,,,,,,,,,,,,,,,,4.3641659897,-95.7977134025,,83.0045920449,55.7019379859,,,,,,,,-19.6196948947,58.6170597997,697.193862974,,,,,,,,,,,,,1197.2446262109,,267.200594472,,,,,,-9.8244184697,,,,,9.3820680569,,,,,55.8556968899,,-9.7685658864,,,,,,,,-1.8791360275,,,12.7801989277,,,-86.4951595504,-54.8943365599,,,,325.0010352265,,,50.9524634518,63.3665074079,-38.3622404187,180.4417055411,,263.1031911227,,11.808837543,383.7047870862,,,,-68.0440369588,270.1732083995,,,,,,,,,-27.9519672387,,,,79.5499592441,,,,,,,,0.49675,,,38.6301858345,,,35.9519359854,,43.955064136,19.808356238,31.5641224397,26.1382081831,52.8237209761,10.895169102,31.5641224397,49.5320535659,43.7044849091,-10.6563355439,239.7684028723,159.2329486682,11.2291024429,,,,,0.0,35.3397614717,,5.3706787235,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-04-27 00:00:00,2022-07-20 00:00:00,CNY,,358678924.2,392690872.11,,,,,,,,,,,0,,,,,,,631041400.33,8761957.18,,21743309.48,185327482.97,,,0,,0,,6483120.0,,22827906.05,7780586.48,,,,,,,,0,,,,,3370170.01,552483604.44,,,,,,,4972013.69,,,,,31996940.34,,,,,610260364.4,,23019474.07,,0,,,,,,14633082.66,,,32081453.68,,,-6602640.97,302905647.27,,0,,55518298.92,0,,502606860.53,416674760.76,143927936.33,23983888.65,,876641.22,,78349519.01,16376594.81,,,,1054354.24,82071619.57,,,,0,,,,,357557.12,,,,89301794.24,,,,,,,,108286500,,,530021358.3,,,15672554.57,,29922988.27,27435967.14,2327032205.99,1543688964.45,1357877285.73,931514182.59,2327032205.99,1395518023.4,783343241.54,37640737.67,24918168.49,21083399.28,938116823.56,,,,,23000000.0,190989293.74,,32460309.69,,156.3100846944,28.2690656835,,,,,,,,,,,,,,,,,,2.8110861652,-94.2282352657,,88.0272814873,3.0470303951,,,,,,,,-17.4399689944,48.421257271,189.5350359027,,,,,,,,,,,,,-51.7818617711,,275.2429091954,,,,,,-9.8244184697,,,,,6.3549620118,,,,,48.1201274162,,,,,,,,,,-1.8791360275,,,-1.1469683786,,,-152.1015319199,-37.5947481629,,,,,,,69.7401163162,35.9699545665,-7.8355738609,7894.62955,,183482.39896243,,4.4116078543,-8.4822302174,,,,-82.5310078211,197.0890090884,,,,,,,,,-82.598290701,,,,64.3996474114,,,,,,,,0.2652777778,,,54.0229037721,,,30.6716865908,,40.3326663251,-14.6147006033,29.6453403542,13.1841604493,53.5738624191,5.120212869,29.6453403542,53.5595410105,81.729966761,53.044681111,1089.3297599843,74.8970898649,5.553344011,,,,,132.9453139607,22.8031836473,,,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-27 00:00:00,2023-04-29 00:00:00,CNY,,270656155.85,398287770.24,,,,,,,,,,,0,,,,,,,628414905.52,370733704.91,,24942309.48,112797081.78,,,0,,0,,6668352.0,,17764589.25,5197652.84,,,,,,,,0,,,,,6655322.62,165242907.84,,,,,,,4972013.69,,,,,32146852.87,,1272996.05,,,487736438.75,,25933308.81,,0,,,,,,14633082.66,44862512.49,,34387928.79,,,-5656977.67,82810044.04,,0,,10778855.32,0,,402833796.44,430708609.72,132177640.59,32420839.48,,760355.13,,89521537.87,29006865.66,,,,1595548.54,54052061.97,,,,0,,,,,357557.12,,,,43006025.85,,,,,,,,108286500,,,482458876.99,,,38417567.69,,28012038.98,30940285.12,2121682476.02,1390326457.16,1110533776.24,928129316.52,2121682476.02,1193553159.5,731356018.86,83019383.26,3300447.24,21957171.14,933786294.19,,202988997.69,,,23000000.0,191312494.56,,35827328.34,,116.9272512535,47.9272198092,,,,,,,,,,,,,,,,,,2.6329763937,214.1447178077,,129.19980516,9.1587467098,,,,,,,,-15.2699367799,40.9967836537,1137.5784092098,,,,,,,,,,,,,0.3555382895,,19.1157340275,,,,,,-9.8244184697,,,,,3.9734955142,,,,,57.8648809101,,,,,,,,,,-1.8791360275,273.3595693207,,-0.6768165159,,,-123.130748011,-85.2362171833,,,,,,,25.6561450106,55.8527307608,-32.4990847986,355.9642870452,,7558.1179990191,,98.5490613219,303.3664289,,,,-86.2252272025,253.283645761,,,,,,,,,-87.7106581698,,,,43.9472795196,,,,,,,,0.2652777778,,,121.4899443982,,,14.8951916872,,31.3707068223,25.4516038019,30.4779004064,11.7717911983,56.6557469136,3.8211446294,30.4779004064,63.0278205253,91.3601527954,257.6034280889,76.7027106875,327.7469946956,4.158546792,,,,,,23.5081669987,,,标准无保留意见,,0
688022.SH,688022,瀚川智能,10000015498,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2021-10-30 00:00:00,2021-10-30 00:00:00,CNY,,163730282.9,443333894.88,,,,,,,,,,,0,,,,,,,631310037.46,268096762.77,,10254365.07,149354633.57,,,0,,0,,7314417.33,,9152455.7,1762798.45,,,,,,,,0,,,,,1920000.0,157345974.66,,,,,,,5513702.94,,,,,30295478.27,,,,,483319968.91,,29467633.77,,0,,,,,,14913324.31,,,35182272.15,,,-2913716.36,358474425.37,71820.0,0,,14416893.81,0,,367156013.5,443856632.7,203425730.6,522737.82,,-600474.97,,71728973.07,9084988.1,,,,1566329.8,33196922.98,,,,0,,,,,546268.04,,,,89330793.24,,,,,,,,108286500,,,537316048.58,,,13742860.19,,25527353.83,39008761.8,2084694730.5,1488083759.19,1130725928.08,914877684.83,2084694730.5,1169817045.67,596610971.31,39091117.59,645728.53,29126780.83,917791401.19,,,,,23000000.0,176267984.87,,41347747.73,,706.181148135,181.8373414322,,,,,,,,,,,,,,,,,,3.5083398131,125.0439412373,,,7.6433205748,,,,,,,,-7.0608386017,62.5819413398,,,,,,,,,,,,,,790.5380333952,,207.1683234037,,,,,,-32.2817814917,,,,,10.3794244712,,,,,50.5544494691,,,,,,,,,,-0.5778379333,,,61.7914472486,,,6.4173809104,84.0704893655,,,,,,,65.7512596644,181.6921487573,1.1057887906,96.0400524316,,-5789.8967140755,,-83.0687717461,73.6694153598,,,,81.869501159,,,,,,,,,,-80.3057672644,,,,64.5580552527,,,,,,,,0.2652777778,,,256.6172180643,,,-26.237158556,,87.6470208769,1919.8763278649,46.9591930285,28.5520319847,109.8227241804,5.2776969955,46.9591930285,112.8721638391,128.6037853872,267.2644996198,-70.2731377881,379.0470238462,5.2359451845,,,,,,25.3493992543,,,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-08-26 00:00:00,2021-08-26 00:00:00,CNY,,155398938.24,311084835.09,,,,,,,,,,,0,,,,,,,614507862.06,266036650.54,,10505165.07,152739663.98,,,0,,0,,7835113.33,,14331367.47,1762798.45,,,,,,,,0,,,,,635736.25,157596959.42,,,,,,,5513702.94,,,,,28982740.09,,,,,466865401.83,,29467633.77,,0,,,,,,14913324.31,13305993.37,,30061845.06,,,-3959618.79,377720986.36,71820.0,0,,14416893.81,0,,353898690.65,328899546.63,198499752.41,17814711.54,,-577771.89,,75020667.68,8493262.33,,,,4543892.35,29446922.98,,,,0,,,,,862793.62,,,,58142331.9,,,,,,,,108000000,,,395651551.91,,,15692594.28,,23107695.87,30492160.77,1919096373.35,1326321220.46,973393821.92,892468218.89,1919096373.35,1026628154.46,592775152.89,53234332.54,2009004.19,8459564.74,896427837.68,,,,,23000000.0,174390051.64,,41347747.73,,64.188705818,129.2637511335,,,,,,,,,,,,,,,,,,1.2046857498,191.2028251884,,,13.006835731,,,,,,,,-0.8855028015,107.0625146664,,,,,,,,,,,,,,-75.6052246355,,199.7400876738,,,,,,-32.2817814917,,,,,4.8256543508,,,,,45.1026157891,,,,,,,,,,,,,27.5582272183,,,-34.1340907915,75.7359728371,,,,,,,91.6725932004,136.4623307439,120.5784647227,423.4842784459,,-195.6419095712,,-82.7636624227,473.0063301447,,,,207.8752721922,,,,,,,,,,-79.3176988811,,,,157.5132470182,,,,,,,,0.0,,,161.0378491862,,,-5.3142321786,,52.4518237485,887.3780504517,40.8805449499,16.1885760025,96.8694499621,4.2965706254,40.8805449499,102.6854652114,168.5999840323,340.7995954354,4.2540899043,59.1260720422,4.3991496485,,,,,,35.7128328955,,,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2021-04-29 00:00:00,2021-04-29 00:00:00,CNY,,139939450.54,306146201.36,,,,,,,,,,,0,,,,,,,613787310.17,151807247.58,,11563912.06,179847475.72,,,0,,0,,7852613.33,,15380482.87,2687269.42,,,,,,,,0,,,,,6989423.76,147233589.47,,,,,,,5513702.94,,,,,30085047.03,,,,,412003672.32,,,,0,,,,,,14913324.31,12000000.0,,32453687.21,,,-2619040.4,485384864.82,71820.0,0,,,0,,296103756.4,306446201.36,156164305.86,300000.0,,-478.04,,75039088.68,17894442.63,,,,6035575.66,27625262.82,,,,0,,,,,2054724.13,,,,54319942.68,,,,,,,,108000000,,,344118533.88,,,11993841.19,,21322895.84,32131956.36,1794921591.19,1363873671.3,884185149.96,886141834.35,1794921591.19,908779756.84,431047919.89,24594606.88,2095143.78,12054745.62,888760874.75,,,,,9873562.0,155524708.78,,,,78.382971171,178.9322686527,,,,,,,,,,,,,,,,,,1.3887110431,127.8174149341,,,,,,,,,,,-0.8835468435,76.0942570632,,,,,,,,,,,,,,134.8596693548,,181.3132120364,,,,,,-32.2817814917,,,,,13.7886245006,,,,,70.7713275539,,,,,,,,,,,,,30.7578264304,,,-17.0036890529,142.4555762483,,,,,,,102.5291004742,171.3646570003,130.4865907087,-90.5403282519,,99.7543746808,,-83.193630498,,,,,136.7492718997,,,,,,,,,,-51.0666787441,,,,15.4083579451,,,,,,,,0.0,,,269.552226784,,,-6.5327086006,,56.7408007696,182.3848836667,43.8099241944,29.3430171206,136.6320286174,2.7595346307,43.8099241944,135.5720654505,122.5817324157,102.89831298,286.273867667,240.2092562216,2.7964130544,,,,,,12.8676126882,,,,,0
688022.SH,688022,瀚川智能,10000015498,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-04-23 00:00:00,2022-04-27 00:00:00,CNY,,124768167.34,269245762.04,,,,,,,,,,,0,,,,,,,612293365.74,118013668.19,,10882343.23,103333067.83,,,0,,0,,7870113.33,,12599286.87,419985.74,,,,,,,,0,,,,,6631744.23,138724669.07,,,,,,,5513702.94,,,,,30918315.01,,,,,308958164.69,,,,0,,,,,,14913324.31,12015900.0,,34622257.95,,,-2535274.82,560899906.67,71820.0,0,,,0,,320584239.16,276356152.13,195816071.82,7110390.09,,-10195.0,,45087867.59,7191194.8,,,,11583120.56,15299904.94,,,,0,,,,,2909489.58,,,,29876233.85,,,,,,,,108000000,,,217824280.15,,,33437054.35,,21322895.84,24663124.41,1626085696.82,1243897446.98,708900757.31,893969450.86,1626085696.82,732116245.96,382188249.84,23215488.65,1867796.61,5133214.59,896504725.68,,,,,,154898659.1,,,,88.2287627572,98.4336660991,,,,,,,,,,,,,,,,,,1.1419332137,81.8000859944,,,,,,,,,,,-0.8815995073,108.6773508473,,,,,,,,,,,,,,6019.1181652641,,157.3019891215,,,,,,-32.2817814917,,,,,14.3622301215,,,,,82.6776192761,,,,,,,,,,,,,31.9049690975,,,-52.2673907523,182.8351462884,,,,,,,114.5509976778,92.0338006756,135.5381489444,-13.5476622917,,94.8620714384,,-89.3193885705,,,,,468.9593071404,,,,,,,,,,-49.9858829728,,,,84.5503978322,,,,,,,,0.0,,,2614.4443704362,,,-2.0149205272,,56.7408007696,45.4237947056,42.5326253939,30.5896840599,179.6672001281,2.3300279411,42.5326253939,173.957079889,102.9374984794,68.7484862111,69.3511821474,88.1311398445,2.4250221705,,,,,,4.3136426838,,,标准无保留意见,,0
